Temps (s),Valeur singulière Max
839.0000000001222,0.0018919055586272783
840.0000000001224,0.0018681552433142978
841.0000000001227,0.0018447030810884745
842.0000000001229,0.001821545329041572
843.0000000001231,0.0017986782912517698
844.0000000001234,0.0017760983181938981
845.0000000001236,0.0017538018061572101
846.0000000001238,0.0017317851966705384
847.000000000124,0.0017100449759346787
848.0000000001243,0.0016885776742618513
849.0000000001245,0.0016673798655220903
850.0000000001247,0.001646448166596467
851.0000000001249,0.001625779236837038
852.0000000001252,0.0016053697775334865
853.0000000001254,0.001585216531386395
854.0000000001256,0.0015653162819871415
855.0000000001259,0.001545665853304372
856.0000000001261,0.0015262621091770164
857.0000000001263,0.0015071019528137676
858.0000000001265,0.0014881823262989575
859.0000000001268,0.0014695002101047
860.000000000127,0.0014510526226091975
861.0000000001272,0.0014328366196210845
862.0000000001274,0.0014148492939096877
863.0000000001277,0.001397087774741099
864.0000000001279,0.0013795492274199933
865.0000000001281,0.0013622308528371057
866.0000000001284,0.001345129887022339
867.0000000001286,0.001328243600703465
868.0000000001288,0.0013115692988703764
869.000000000129,0.0012951043203448607
870.0000000001293,0.0012788460373558492
871.0000000001295,0.0012627918551200669
872.0000000001297,0.0012469392114280097
873.00000000013,0.001231285576235171
874.0000000001302,0.0012158284512583898
875.0000000001304,0.0012005653695772633
876.0000000001306,0.0011854938952405095
877.0000000001309,0.0011706116228772081
878.0000000001311,0.0011559161773128683
879.0000000001313,0.0011414052131902648
880.0000000001315,0.0011270764145949982
881.0000000001318,0.001112927494685765
882.000000000132,0.0010989561953292852
883.0000000001322,0.001085160286739854
884.0000000001324,0.0010715375671234717
885.0000000001327,0.0010580858623264907
886.0000000001329,0.0010448030254887075
887.0000000001331,0.0010316869367008336
888.0000000001334,0.0010187355026662587
889.0000000001336,0.0010059466563670405
890.0000000001338,0.0009933183567340494
891.000000000134,0.0009808485883212106
892.0000000001343,0.0009685353609837994
893.0000000001345,0.0009563767095607407
894.0000000001347,0.0009443706935608916
895.000000000135,0.0009325153968532629
896.0000000001352,0.0009208089273611565
897.0000000001354,0.0009092494167601706
898.0000000001356,0.0008978350201800335
899.0000000001359,0.0008865639159102136
900.0000000001361,0.0008754343051092414
901.0000000001363,0.0008644444115176915
902.0000000001365,0.000853592481174758
903.0000000001368,0.000842876782138365
904.000000000137,0.0008322956042087661
905.0000000001372,0.0008218472586555822
906.0000000001374,0.0008115300779482433
907.0000000001377,0.000801342415489798
908.0000000001379,0.0007912826453540604
909.0000000001381,0.0007813491620260697
910.0000000001384,0.0007715403801458264
911.0000000001386,0.0007618547342552653
912.0000000001388,0.0007522906785484336
913.000000000139,0.0007428466866248227
914.0000000001393,0.0007335212512458053
915.0000000001395,0.0007243128840941314
916.0000000001397,0.0007152201155364344
917.00000000014,0.0007062414943886999
918.0000000001402,0.0006973755876846584
919.0000000001404,0.00068862098044707
920.0000000001406,0.0006799762754618606
921.0000000001409,0.0006714400930550884
922.0000000001411,0.0006630110708727173
923.0000000001413,0.0006546878636631568
924.0000000001415,0.0006464691430625508
925.0000000001418,0.0006383535973827805
926.000000000142,0.0006303399314021394
927.0000000001422,0.0006224268661586512
928.0000000001424,0.0006146131387459833
929.0000000001427,0.0006068975021119212
930.0000000001429,0.0005992787248593614
931.0000000001431,0.0005917555910497931
932.0000000001434,0.0005843269000092279
933.0000000001436,0.000576991466136558
934.0000000001438,0.0005697481187143102
935.000000000144,0.0005625957017217749
936.0000000001443,0.000555533073650483
937.0000000001445,0.0005485591073220103
938.0000000001447,0.0005416726897080774
939.000000000145,0.000534872721752922
940.0000000001452,0.0005281581181979098
941.0000000001454,0.0005215278074083518
942.0000000001456,0.0005149807312024977
943.0000000001459,0.0005085158446826696
944.0000000001461,0.0005021321160685117
945.0000000001463,0.0004958285265323189
946.0000000001465,0.0004896040700364274
947.0000000001468,0.0004834577531726376
948.000000000147,0.0004773885950036486
949.0000000001472,0.00047139562690648565
950.0000000001475,0.0004654778924178945
951.0000000001477,0.0004596344470816867
952.0000000001479,0.00045386435829800715
953.0000000001481,0.00044816670517450164
954.0000000001484,0.0004425405783793594
955.0000000001486,0.0004369850799962015
956.0000000001488,0.00043149932338079025
957.000000000149,0.00042608243301953434
958.0000000001493,0.0004207335443897628
959.0000000001495,0.00041545180382174626
960.0000000001497,0.0004102363683624463
961.00000000015,0.0004050864056409691
962.0000000001502,0.00040000109373570754
963.0000000001504,0.00039497962104315305
964.0000000001506,0.00039002118614835796
965.0000000001509,0.0003851249976970291
966.0000000001511,0.0003802902742692323
967.0000000001513,0.00037551624425468825
968.0000000001515,0.0003708021457296356
969.0000000001518,0.0003661472263352397
970.000000000152,0.0003615507431575298
971.0000000001522,0.00035701196260883397
972.0000000001525,0.0003525301603107042
973.0000000001527,0.0003481046209783015
974.0000000001529,0.00034373463830623263
975.0000000001531,0.0003394195148558155
976.0000000001534,0.000335158561943761
977.0000000001536,0.00033095109953225376
978.0000000001538,0.0003267964561204156
979.000000000154,0.00032269396863713614
980.0000000001543,0.00031864298233525145
981.0000000001545,0.00031464285068705494
982.0000000001547,0.0003106929352811199
983.000000000155,0.00030679260572041936
984.0000000001552,0.0003029412395217195
985.0000000001554,0.00029913822201623705
986.0000000001556,0.0002953829462515378
987.0000000001559,0.0002916748128946659
988.0000000001561,0.0002880132301364847
989.0000000001563,0.0002843976135972202
990.0000000001565,0.000280827386233189
991.0000000001568,0.00027730197824470007
992.000000000157,0.000273820826985114
993.0000000001572,0.0002703833768710476
994.0000000001575,0.0002669890792937075
995.0000000001577,0.0002636373925313384
996.0000000001579,0.00026032778166277056
997.0000000001581,0.00025705971848205306
998.0000000001584,0.0002538326814141554
999.0000000001586,0.0002506461554317266
1000.0000000001588,0.0002474996319728963
